sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_4214_r0	ZNF30	553.6	518.61	553.6	518.61	-0.094023	612.21	7304.5	0.40942	0.34111	0.65889	0.68223	0.9996	False
s_1176_r0	SMAD3	413.53	443.77	413.53	443.77	0.10157	457.11	5456.3	0.40933	0.65885	0.34115	0.6823	0.9996	True
s_392_r0	ELK1	351.6	379.47	351.6	379.47	0.10976	388.42	4639.1	0.40921	0.65881	0.34119	0.68239	0.9996	True
s_5753_r0	Non-Targeting Control	100.05	85.381	100.05	85.381	-0.22626	107.57	1320.1	0.40898	0.34128	0.65872	0.68255	0.9996	False
s_4573_r0	ZNF565	662.23	624.02	662.23	624.02	-0.085601	729.9	8737.7	0.40874	0.34137	0.65863	0.68273	0.9996	False
s_3124_r0	HEY2	1427.4	1371.4	1427.4	1371.4	-0.057694	1567.6	18833	0.40802	0.34163	0.65837	0.68326	0.9996	False
s_537_r0	FOXC2	557.41	592.4	557.41	592.4	0.087662	611.9	7354.7	0.40792	0.65833	0.34167	0.68333	0.9996	True
s_5642_r0	Non-Targeting Control	1344.5	1398.8	1344.5	1398.8	0.05709	1474.8	17739	0.40777	0.65828	0.34172	0.68345	0.9996	True
s_4834_r0	ZNF25	1183.4	1234.3	1183.4	1234.3	0.060707	1295.6	15615	0.40736	0.65813	0.34187	0.68374	0.9996	True
s_5829_r0	Non-Targeting Control	694.62	655.64	694.62	655.64	-0.083199	759.77	9165.1	0.40718	0.34194	0.65806	0.68388	0.9996	False
s_3521_r0	ZNF701	852.79	895.97	852.79	895.97	0.071175	932.18	11252	0.40705	0.65801	0.34199	0.68397	0.9996	True
s_1615_r0	PPARG	1057.7	1105.7	1057.7	1105.7	0.064077	1155.8	13955	0.407	0.658	0.342	0.68401	0.9996	True
s_5061_r0	FIGLA	797.53	755.78	797.53	755.78	-0.077473	871.54	10523	0.407	0.34201	0.65799	0.68401	0.9996	False
s_5727_r0	Non-Targeting Control	213.44	191.84	213.44	191.84	-0.15312	233.13	2816.2	0.40695	0.34202	0.65798	0.68404	0.9996	False
s_3581_r0	MEIS3	955.7	1001.4	955.7	1001.4	0.067291	1043.3	12610	0.40679	0.65792	0.34208	0.68416	0.9996	True
s_8_r0	AGER	1170.1	1220.6	1170.1	1220.6	0.060955	1277.1	15439	0.40675	0.6579	0.3421	0.68419	0.9996	True
s_5683_r0	Non-Targeting Control	455.46	486.99	455.46	486.99	0.096359	497.03	6009.5	0.40671	0.65789	0.34211	0.68422	0.9996	True
s_3651_r0	HOMEZ	733.69	773.7	733.69	773.7	0.076502	800.39	9680.6	0.40664	0.65787	0.34213	0.68427	0.9996	True
s_856_r0	HOXB5	1094.8	1143.7	1094.8	1143.7	0.062942	1194	14445	0.40658	0.65784	0.34216	0.68432	0.9996	True
s_1074_r0	CXCL10	310.63	284.6	310.63	284.6	-0.12581	338.62	4098.5	0.4065	0.34219	0.65781	0.68438	0.9996	False
s_5432_r0	Non-Targeting Control	1132	1181.6	1132	1181.6	0.061879	1232.7	14936	0.40628	0.65773	0.34227	0.68454	0.9996	True
s_2727_r0	NR1D1	540.26	505.96	540.26	505.96	-0.094452	588.28	7128.4	0.40626	0.34227	0.65773	0.68455	0.9996	False
s_1702_r0	RORA	526.92	560.77	526.92	560.77	0.089663	572.96	6952.4	0.40598	0.65762	0.34238	0.68476	0.9996	True
s_3441_r0	FEV	363.99	392.12	363.99	392.12	0.10713	395.76	4802.6	0.40597	0.65762	0.34238	0.68477	0.9996	True
s_953_r0	HSF2	706.06	745.24	706.06	745.24	0.077811	767.61	9316	0.40595	0.65761	0.34239	0.68478	0.9996	True
s_4799_r0	TIGD1	759.42	800.05	759.42	800.05	0.075105	825.6	10020	0.40594	0.65761	0.34239	0.68478	0.9996	True
s_5019_r0	ZNF680	1341.6	1395.6	1341.6	1395.6	0.056896	1458.3	17702	0.40592	0.6576	0.3424	0.6848	0.9996	True
s_2904_r0	LBX1	864.23	907.57	864.23	907.57	0.070513	939.14	11403	0.40585	0.65758	0.34242	0.68485	0.9996	True
s_5102_r0	ZNF713	1619.8	1679.2	1619.8	1679.2	0.051862	1759.7	21373	0.4058	0.65755	0.34245	0.68489	0.9996	True
s_1598_r0	POU5F1B	1005.2	1052	1005.2	1052	0.065487	1091.8	13264	0.40574	0.65753	0.34247	0.68494	0.9996	True
s_997_r0	IL2RB	554.55	589.23	554.55	589.23	0.087358	601.32	7317	0.40542	0.65741	0.34259	0.68517	0.9996	True
s_790_r0	TLX2	282.99	258.25	282.99	258.25	-0.13151	306.12	3733.9	0.40493	0.34276	0.65724	0.68553	0.9996	False
s_2354_r0	ZNF121	282.99	258.25	282.99	258.25	-0.13151	306.12	3733.9	0.40493	0.34276	0.65724	0.68553	0.9996	False
s_4761_r0	ARX	354.46	326.77	354.46	326.77	-0.11701	383.4	4676.9	0.40491	0.34277	0.65723	0.68554	0.9996	False
s_3256_r0	VENTX	1630.3	1689.7	1630.3	1689.7	0.051585	1763.3	21511	0.4049	0.65722	0.34278	0.68555	0.9996	True
s_1380_r0	NFIX	704.15	743.13	704.15	743.13	0.077623	759.69	9290.9	0.4044	0.65704	0.34296	0.68592	0.9996	True
s_10_r0	NR0B1	496.43	529.15	496.43	529.15	0.091906	535.29	6550.1	0.40428	0.657	0.343	0.686	0.9996	True
s_4877_r0	EBF3	207.72	186.57	207.72	186.57	-0.15411	223.59	2740.7	0.404	0.34311	0.65689	0.68622	0.9996	False
s_4236_r0	MED30	130.54	113.84	130.54	113.84	-0.19586	139.42	1722.4	0.40383	0.34317	0.65683	0.68634	0.9996	False
s_5476_r0	Non-Targeting Control	263.94	287.77	263.94	287.77	0.12425	283.88	3482.5	0.40377	0.65681	0.34319	0.68638	0.9996	True
s_314_r0	DNMT1	808.01	766.32	808.01	766.32	-0.07633	869.06	10661	0.40377	0.34319	0.65681	0.68638	0.9996	False
s_492_r0	EVX1	784.19	743.13	784.19	743.13	-0.077486	842.94	10347	0.40365	0.34323	0.65677	0.68647	0.9996	False
s_3564_r0	BARX1	703.2	742.08	703.2	742.08	0.077529	755.75	9278.3	0.40362	0.65675	0.34325	0.68649	0.9996	True
s_4860_r0	ZSCAN23	495.48	528.1	495.48	528.1	0.091801	531.98	6537.5	0.40342	0.65668	0.34332	0.68664	0.9996	True
s_4069_r0	TFAP2D	269.65	245.6	269.65	245.6	-0.13427	289.26	3557.9	0.40325	0.34338	0.65662	0.68677	0.9996	False
s_5407_r0	Non-Targeting Control	406.86	436.39	406.86	436.39	0.10084	435.94	5368.3	0.403	0.65653	0.34347	0.68695	0.9996	True
s_1669_r0	RELA	682.24	644.05	682.24	644.05	-0.08298	729.21	9001.7	0.40251	0.34365	0.65635	0.68731	0.9996	False
s_317_r0	ARID3A	124.82	108.57	124.82	108.57	-0.19953	132.06	1647	0.40233	0.34372	0.65628	0.68744	0.9996	False
s_4975_r0	ZNF454	1063.4	1111	1063.4	1111	0.063161	1134.5	14031	0.40214	0.65621	0.34379	0.68758	0.9996	True
s_5392_r0	ZNF891	1126.3	1077.3	1126.3	1077.3	-0.064095	1199.8	14860	0.40184	0.3439	0.6561	0.6878	0.9996	False
s_3849_r0	IL25	60.029	49.542	60.029	49.542	-0.27201	54.99	792.05	0.40181	0.34391	0.65609	0.68782	0.9996	False
s_5257_r0	DUXA	1044.3	997.17	1044.3	997.17	-0.066589	1111.6	13779	0.40168	0.34396	0.65604	0.68792	0.9996	False
s_4821_r0	NAIF1	660.32	697.8	660.32	697.8	0.07954	702.54	8712.5	0.40159	0.65601	0.34399	0.68799	0.9996	True
s_5109_r0	ZNF429	1174.9	1224.8	1174.9	1224.8	0.060069	1249.6	15502	0.40153	0.65598	0.34402	0.68803	0.9996	True
s_4224_r0	ZNF616	714.63	675.67	714.63	675.67	-0.080768	759.07	9429.2	0.40126	0.34412	0.65588	0.68823	0.9996	False
s_1426_r0	NPAS1	948.08	992.95	948.08	992.95	0.066643	1006.6	12509	0.40118	0.65586	0.34414	0.68829	0.9996	True
s_1214_r0	MEF2C	343.02	369.98	343.02	369.98	0.10885	363.44	4526	0.40075	0.6557	0.3443	0.68861	0.9996	True
s_2385_r0	ZNF141	818.49	860.13	818.49	860.13	0.071507	867.01	10800	0.40071	0.65568	0.34432	0.68864	0.9996	True
s_683_r0	HIC1	739.41	778.97	739.41	778.97	0.0751	782.62	9756	0.40055	0.65562	0.34438	0.68875	0.9996	True
s_161_r0	CDX1	1234.9	1286	1234.9	1286	0.058451	1305.6	16294	0.40032	0.65554	0.34446	0.68892	0.9996	True
s_2818_r0	OLIG2	404.01	433.23	404.01	433.23	0.10052	427.01	5330.6	0.40026	0.65552	0.34448	0.68896	0.9996	True
s_4275_r0	MSANTD3	242.98	265.63	242.98	265.63	0.1281	256.62	3205.9	0.40011	0.65546	0.34454	0.68908	0.9996	True
s_99_r0	BNC1	544.07	510.18	544.07	510.18	-0.092626	574.47	7178.7	0.40006	0.34456	0.65544	0.68911	0.9996	False
s_374_r0	ELF2	313.49	287.77	313.49	287.77	-0.1231	330.76	4136.3	0.39992	0.34461	0.65539	0.68922	0.9996	False
s_464_r0	ETV1	1369.2	1315.5	1369.2	1315.5	-0.057718	1443.8	18066	0.39979	0.34465	0.65535	0.68931	0.9996	False
s_1369_r0	NFIC	676.52	638.78	676.52	638.78	-0.082694	712.26	8926.3	0.39948	0.34477	0.65523	0.68954	0.9996	False
s_582_r0	NR5A2	169.61	150.73	169.61	150.73	-0.16912	178.07	2237.9	0.39923	0.34486	0.65514	0.68972	0.9996	False
s_1816_r0	SNAI1	670.8	708.35	670.8	708.35	0.078454	704.78	8850.8	0.39907	0.65508	0.34492	0.68984	0.9996	True
s_2778_r0	NR1H4	588.86	624.02	588.86	624.02	0.083534	618.17	7769.6	0.39891	0.65502	0.34498	0.68996	0.9996	True
s_1124_r0	JUN	1471.2	1415.6	1471.2	1415.6	-0.055493	1543.1	19411	0.39873	0.34505	0.65495	0.69009	0.9996	False
s_4340_r0	ZNF501	176.28	157.06	176.28	157.06	-0.16554	184.65	2325.9	0.3987	0.34506	0.65494	0.69011	0.9996	False
s_1665_r0	REL	931.88	976.08	931.88	976.08	0.066789	976.94	12296	0.39863	0.65492	0.34508	0.69016	0.9996	True
s_5657_r0	Non-Targeting Control	1083.4	1131	1083.4	1131	0.062043	1135.3	14295	0.39856	0.65489	0.34511	0.69022	0.9996	True
s_2834_r0	IKZF1	574.56	609.26	574.56	609.26	0.08445	601.95	7581	0.3985	0.65487	0.34513	0.69026	0.9996	True
s_3235_r0	ZBTB32	461.18	492.26	461.18	492.26	0.0939	483.04	6084.9	0.39846	0.65485	0.34515	0.69029	0.9996	True
s_5243_r0	FOXB2	1132.9	1181.6	1132.9	1181.6	0.060667	1185.8	14948	0.39832	0.6548	0.3452	0.6904	0.9996	True
s_1539_r0	PLAG1	506.91	474.34	506.91	474.34	-0.095625	530.53	6688.4	0.3983	0.3452	0.6548	0.69041	0.9996	False
s_836_r0	HOXA13	241.07	263.52	241.07	263.52	0.12796	252.05	3180.8	0.3981	0.65472	0.34528	0.69056	0.9996	True
s_4240_r0	ZNF799	775.61	815.86	775.61	815.86	0.072895	809.95	10234	0.39786	0.65463	0.34537	0.69074	0.9996	True
s_3797_r0	NPAS3	258.22	281.44	258.22	281.44	0.12377	269.59	3407.1	0.39781	0.65461	0.34539	0.69077	0.9996	True
s_1561_r0	POU2F1	885.19	842.21	885.19	842.21	-0.071718	923.5	11680	0.39767	0.34544	0.65456	0.69087	0.9996	False
s_5274_r0	DRGX	1354.9	1301.8	1354.9	1301.8	-0.057685	1412.3	17878	0.39749	0.3455	0.6545	0.69101	0.9996	False
s_862_r0	HOXB7	735.59	774.75	735.59	774.75	0.074726	766.68	9705.7	0.39747	0.65449	0.34551	0.69102	0.9996	True
s_3529_r0	IL26	430.69	460.64	430.69	460.64	0.096775	448.51	5682.6	0.39731	0.65443	0.34557	0.69114	0.9996	True
s_2697_r0	ZNF264	586.95	621.91	586.95	621.91	0.083328	611.07	7744.5	0.39725	0.65441	0.34559	0.69118	0.9996	True
s_120_r0	MYRF	85.756	72.732	85.756	72.732	-0.23467	84.812	1131.5	0.39674	0.34578	0.65422	0.69156	0.9996	False
s_243_r0	ATF6B	306.82	332.04	306.82	332.04	0.11362	318.06	4048.3	0.3964	0.6541	0.3459	0.69181	0.9996	True
s_3962_r0	ZNF671	144.83	127.54	144.83	127.54	-0.18204	149.43	1911	0.39629	0.34595	0.65405	0.69189	0.9996	False
s_4436_r0	KLF17	1156.8	1107.8	1156.8	1107.8	-0.062269	1196	15263	0.39588	0.3461	0.6539	0.6922	0.9996	False
s_1913_r0	STAT3	1228.2	1278.6	1228.2	1278.6	0.057963	1269.6	16206	0.39584	0.65389	0.34611	0.69222	0.9996	True
s_1466_r0	PAX1	182.95	202.38	182.95	202.38	0.14493	188.93	2413.9	0.39565	0.65378	0.34622	0.69243	0.9996	True
s_283_r0	DDIT3	850.89	892.81	850.89	892.81	0.069304	878.71	11227	0.39565	0.65382	0.34618	0.69237	0.9996	True
s_863_r0	HOXB7	322.06	347.85	322.06	347.85	0.11079	332.49	4249.4	0.39559	0.65379	0.34621	0.69241	0.9996	True
s_2637_r0	MBD2	56.218	46.38	56.218	46.38	-0.27219	48.393	741.76	0.39555	0.34622	0.65378	0.69243	0.9996	False
s_5014_r0	TFAP2E	608.87	573.42	608.87	573.42	-0.086382	628.14	8033.6	0.39545	0.34626	0.65374	0.69251	0.9996	False
s_4485_r0	HDX	601.24	566.04	601.24	566.04	-0.086887	619.52	7933.1	0.3952	0.34635	0.65365	0.69269	0.9996	False
s_3915_r0	ZNF329	197.24	177.09	197.24	177.09	-0.15466	203.05	2602.4	0.39513	0.34637	0.65363	0.69275	0.9996	False
s_2209_r0	ZIC3	197.24	177.09	197.24	177.09	-0.15466	203.05	2602.4	0.39513	0.34637	0.65363	0.69275	0.9996	False
s_3187_r0	ZNF658	190.57	170.76	190.57	170.76	-0.15745	196.15	2514.4	0.39512	0.34638	0.65362	0.69275	0.9996	False
s_5634_r0	Non-Targeting Control	927.12	970.81	927.12	970.81	0.066373	954.69	12233	0.39508	0.65361	0.34639	0.69278	0.9996	True
s_1752_r0	CCL2	272.51	296.2	272.51	296.2	0.11981	280.49	3595.7	0.39499	0.65357	0.34643	0.69285	0.9996	True
s_67_r0	ATF3	625.07	660.91	625.07	660.91	0.080326	642.49	8247.4	0.39472	0.65348	0.34652	0.69305	0.9996	True
s_2378_r0	ZNF136	836.6	878.05	836.6	878.05	0.069696	859.35	11038	0.39459	0.65343	0.34657	0.69315	0.9996	True
s_2250_r0	ZNF17	745.12	784.24	745.12	784.24	0.073719	765.05	9831.5	0.3945	0.6534	0.3466	0.69321	0.9996	True
s_4795_r0	FOXD4L1	259.17	236.12	259.17	236.12	-0.13388	265.84	3419.6	0.39431	0.34667	0.65333	0.69335	0.9996	False
s_3067_r0	ZBTB1	617.44	581.86	617.44	581.86	-0.085501	633.22	8146.8	0.39427	0.34669	0.65331	0.69338	0.9996	False
s_796_r0	HOXA1	784.19	824.3	784.19	824.3	0.071868	804.21	10347	0.39427	0.65331	0.34669	0.69338	0.9996	True
s_4847_r0	SP8	513.58	546.02	513.58	546.02	0.088182	525.98	6776.4	0.394	0.65321	0.34679	0.69358	0.9996	True
s_3104_r0	SATB2	82.897	95.922	82.897	95.922	0.2082	84.818	1093.8	0.39382	0.65101	0.34899	0.69797	0.9996	True
s_1127_r0	JUNB	486.9	455.37	486.9	455.37	-0.096406	497.32	6424.4	0.39347	0.34698	0.65302	0.69397	0.9996	False
s_1021_r0	IL6R	287.76	263.52	287.76	263.52	-0.12648	293.72	3796.8	0.39335	0.34703	0.65297	0.69406	0.9996	False
s_4612_r0	IL23R	164.84	146.52	164.84	146.52	-0.16892	167.88	2175	0.39327	0.34706	0.65294	0.69412	0.9996	False
s_4646_r0	ZNF782	949.98	994	949.98	994	0.065279	968.8	12534	0.39317	0.6529	0.3471	0.69419	0.9996	True
s_5217_r0	LHX8	743.22	782.13	743.22	782.13	0.07353	757.15	9806.3	0.39296	0.65283	0.34717	0.69435	0.9996	True
s_5868_r0	Non-Targeting Control	1134.8	1086.8	1134.8	1086.8	-0.062391	1155.5	14974	0.39287	0.34721	0.65279	0.69442	0.9996	False
s_5487_r0	Non-Targeting Control	541.21	508.07	541.21	508.07	-0.091003	549.32	7141	0.39223	0.34744	0.65256	0.69488	0.9996	False
s_2337_r0	ZNF84	923.31	966.6	923.31	966.6	0.066037	937.08	12182	0.39223	0.65255	0.34745	0.69489	0.9996	True
s_2960_r0	ZNF460	1393.1	1446.2	1393.1	1446.2	0.053981	1412.4	18381	0.39203	0.65248	0.34752	0.69504	0.9996	True
s_3723_r0	DMRT3	935.69	979.25	935.69	979.25	0.065569	948.46	12346	0.39198	0.65246	0.34754	0.69507	0.9996	True
s_1999_r0	TCF7L2	349.69	376.31	349.69	376.31	0.10553	354.18	4614	0.39182	0.65241	0.34759	0.69519	0.9996	True
s_346_r0	E4F1	252.5	275.12	252.5	275.12	0.12327	255.67	3331.6	0.39177	0.65238	0.34762	0.69523	0.9996	True
s_1744_r0	SATB1	1282.5	1333.4	1282.5	1333.4	0.056098	1295	16922	0.39122	0.65218	0.34782	0.69564	0.9996	True
s_2006_r0	TCF12	604.1	569.21	604.1	569.21	-0.085696	608.88	7970.8	0.39087	0.34795	0.65205	0.6959	0.9996	False
s_2171_r0	VDR	907.11	864.35	907.11	864.35	-0.069578	914.05	11969	0.39082	0.34797	0.65203	0.69593	0.9996	False
s_356_r0	EGR1	792.77	832.73	792.77	832.73	0.070863	798.49	10460	0.39073	0.652	0.348	0.69599	0.9996	True
s_4386_r0	FOXN4	438.31	468.01	438.31	468.01	0.094399	441.23	5783.2	0.39063	0.65196	0.34804	0.69607	0.9996	True
s_3198_r0	GMEB2	818.49	859.08	818.49	859.08	0.06974	823.68	10800	0.39056	0.65194	0.34806	0.69612	0.9996	True
s_4032_r0	LY6G5C	727.02	765.27	727.02	765.27	0.073869	731.41	9592.6	0.39051	0.65192	0.34808	0.69616	0.9996	True
s_2557_r0	EOMES	738.45	699.91	738.45	699.91	-0.077224	742.69	9743.5	0.39045	0.3481	0.6519	0.69621	0.9996	False
s_5323_r0	ZSCAN30	646.98	683.05	646.98	683.05	0.078146	650.42	8536.5	0.39036	0.65187	0.34813	0.69627	0.9996	True
s_1108_r0	IRF6	519.3	486.99	519.3	486.99	-0.092498	522.03	6851.9	0.39035	0.34814	0.65186	0.69627	0.9996	False
s_1280_r0	MXI1	908.06	950.79	908.06	950.79	0.066261	912.75	11981	0.39034	0.65186	0.34814	0.69629	0.9996	True
s_2203_r0	ZIC1	1724.6	1783.5	1724.6	1783.5	0.048394	1732.7	22756	0.39024	0.65182	0.34818	0.69636	0.9996	True
s_2975_r0	ATF7	92.426	79.056	92.426	79.056	-0.2228	89.37	1219.5	0.39	0.34827	0.65173	0.69654	0.9996	False
s_1862_r0	SP2	730.83	692.53	730.83	692.53	-0.077543	733.31	9642.9	0.38999	0.34827	0.65173	0.69654	0.9996	False
s_5370_r0	DUX4	52.406	43.218	52.406	43.218	-0.27239	42.218	691.47	0.38991	0.3483	0.6517	0.69661	0.9996	False
s_1144_r0	LMX1A	894.72	937.08	894.72	937.08	0.066667	897.29	11805	0.38989	0.65169	0.34831	0.69662	0.9996	True
s_2974_r0	ATF7	378.28	405.82	378.28	405.82	0.10114	379.34	4991.2	0.38988	0.65169	0.34831	0.69663	0.9996	True
s_5468_r0	Non-Targeting Control	803.25	763.16	803.25	763.16	-0.073767	803.55	10598	0.38941	0.34849	0.65151	0.69698	0.9996	False
s_1661_r0	RARG	667.94	631.4	667.94	631.4	-0.081052	667.79	8813.1	0.38929	0.34853	0.65147	0.69706	0.9996	False
s_574_r0	FOSB	179.13	160.22	179.13	160.22	-0.16003	178.86	2363.6	0.38924	0.34855	0.65145	0.6971	0.9996	False
s_3420_r0	SIX4	868.04	909.68	868.04	909.68	0.067515	866.77	11453	0.38905	0.65138	0.34862	0.69724	0.9996	True
s_1492_r0	PAX7	289.66	265.63	289.66	265.63	-0.12452	288.83	3822	0.38878	0.34872	0.65128	0.69744	0.9996	False
s_5062_r0	FIGLA	803.25	843.27	803.25	843.27	0.070064	800.87	10598	0.38876	0.65127	0.34873	0.69746	0.9996	True
s_5415_r0	Non-Targeting Control	249.64	271.95	249.64	271.95	0.12301	248.85	3293.9	0.38871	0.65125	0.34875	0.69749	0.9996	True
s_4746_r0	ZNF596	535.5	568.15	535.5	568.15	0.085242	533.15	7065.6	0.38848	0.65117	0.34883	0.69766	0.9996	True
s_929_r0	HOXD10	993.82	1038.3	993.82	1038.3	0.063076	988.3	13113	0.38825	0.65108	0.34892	0.69783	0.9996	True
s_2508_r0	DDX39B	548.84	581.86	548.84	581.86	0.084132	545.08	7241.6	0.388	0.65099	0.34901	0.69802	0.9996	True
s_2346_r0	ZNF90	763.23	802.16	763.23	802.16	0.071684	757.85	10070	0.38796	0.65098	0.34902	0.69805	0.9996	True
s_5083_r0	ZFP57	492.62	523.88	492.62	523.88	0.088589	488.62	6499.8	0.38775	0.6509	0.3491	0.6982	0.9996	True
s_3543_r0	ZKSCAN7	248.69	270.9	248.69	270.9	0.12293	246.6	3281.3	0.38769	0.65087	0.34913	0.69825	0.9996	True
s_1526_r0	PITX2	812.78	772.64	812.78	772.64	-0.072959	805.22	10724	0.38752	0.34919	0.65081	0.69837	0.9996	False
s_5201_r0	MED11	536.45	503.85	536.45	503.85	-0.090269	531.31	7078.2	0.38746	0.34921	0.65079	0.69842	0.9996	False
s_2562_r0	GFI1B	775.61	814.81	775.61	814.81	0.071032	768.08	10234	0.38744	0.65078	0.34922	0.69843	0.9996	True
s_2664_r0	MSC	57.171	47.434	57.171	47.434	-0.26427	47.402	754.33	0.38717	0.34932	0.65068	0.69863	0.9996	False
s_3951_r0	ZNF552	696.53	733.64	696.53	733.64	0.074793	688.77	9190.3	0.38716	0.65068	0.34932	0.69864	0.9996	True
s_4017_r0	PDCD1LG2	967.14	1010.9	967.14	1010.9	0.06374	956.26	12761	0.38714	0.65067	0.34933	0.69865	0.9996	True
s_2604_r0	BHLHE40	483.09	452.2	483.09	452.2	-0.095123	477.06	6374.1	0.38689	0.34942	0.65058	0.69884	0.9996	False
s_1768_r0	CCL7	552.65	519.66	552.65	519.66	-0.088618	544	7291.9	0.38627	0.34965	0.65035	0.69929	0.9996	False
s_5379_r0	ZBED6	193.43	173.92	193.43	173.92	-0.1525	190.18	2552.2	0.38617	0.34969	0.65031	0.69937	0.9996	False
s_850_r0	HOXB4	180.09	161.28	180.09	161.28	-0.15824	176.95	2376.1	0.38612	0.3497	0.6503	0.69941	0.9996	False
s_5438_r0	Non-Targeting Control	812.78	852.76	812.78	852.76	0.069192	799.21	10724	0.38607	0.65028	0.34972	0.69945	0.9996	True
s_1467_r0	PAX1	388.76	416.36	388.76	416.36	0.09872	380.99	5129.5	0.38542	0.65004	0.34996	0.69993	0.9996	True
s_2403_r0	ZNF148	782.28	743.13	782.28	743.13	-0.07398	766.51	10322	0.38539	0.34998	0.65002	0.69995	0.9996	False
s_1389_r0	NFKBIL1	758.46	719.94	758.46	719.94	-0.0751	742	10007	0.38508	0.35009	0.64991	0.70018	0.9996	False
s_718_r0	HLA-DQB1	22.868	18.974	22.868	18.974	-0.257	7.5843	301.73	0.38474	0.35021	0.64979	0.70043	0.9996	False
s_3009_r0	PTGDR2	746.08	784.24	746.08	784.24	0.071878	728.23	9844	0.38465	0.64975	0.35025	0.7005	0.9996	True
s_363_r0	EGR3	135.3	119.11	135.3	119.11	-0.18245	131.09	1785.3	0.38442	0.35033	0.64967	0.70067	0.9996	False
s_841_r0	HOXB2	503.1	534.42	503.1	534.42	0.086962	490.48	6638.1	0.38442	0.64967	0.35033	0.70067	0.9996	True
s_5517_r0	Non-Targeting Control	503.1	534.42	503.1	534.42	0.086962	490.48	6638.1	0.38442	0.64967	0.35033	0.70067	0.9996	True
s_2419_r0	ZNF174	912.82	955	912.82	955	0.065097	889.49	12044	0.38432	0.64963	0.35037	0.70074	0.9996	True
s_5251_r0	DPRX	227.73	248.76	227.73	248.76	0.12692	221.23	3004.8	0.38374	0.64941	0.35059	0.70119	0.9996	True
s_2021_r0	TCF21	727.97	690.43	727.97	690.43	-0.076289	704.85	9605.2	0.3831	0.35082	0.64918	0.70165	0.9996	False
s_5508_r0	Non-Targeting Control	929.98	887.54	929.98	887.54	-0.067305	900.35	12270	0.38308	0.35083	0.64917	0.70166	0.9996	False
s_3390_r0	ZNF589	808.96	848.54	808.96	848.54	0.068823	783.1	10674	0.38306	0.64916	0.35084	0.70168	0.9996	True
s_3830_r0	GZF1	584.09	617.69	584.09	617.69	0.080561	564.53	7706.8	0.38276	0.64905	0.35095	0.7019	0.9996	True
s_3374_r0	ZNF571	743.22	781.08	743.22	781.08	0.071587	716.68	9806.3	0.38232	0.64889	0.35111	0.70222	0.9996	True
s_688_r0	HIF1A	1497.9	1551.6	1497.9	1551.6	0.050825	1444.2	19764	0.3823	0.64888	0.35112	0.70224	0.9996	True
s_4159_r0	ZBTB45	514.54	546.02	514.54	546.02	0.085513	495.53	6789	0.38207	0.6488	0.3512	0.70241	0.9996	True
s_3361_r0	ZNF219	278.23	255.09	278.23	255.09	-0.12481	267.76	3671.1	0.38194	0.35125	0.64875	0.7025	0.9996	False
s_4502_r0	GATA5	500.24	531.26	500.24	531.26	0.08662	481.01	6600.4	0.38178	0.64869	0.35131	0.70263	0.9996	True
s_2431_r0	ZNF180	657.46	621.91	657.46	621.91	-0.080075	631.94	8674.8	0.3817	0.35134	0.64866	0.70268	0.9996	False
s_5332_r0	ZNF730	72.416	61.137	72.416	61.137	-0.24064	63.609	955.49	0.38157	0.35139	0.64861	0.70278	0.9996	False
s_3619_r0	VARS2	636.5	671.45	636.5	671.45	0.077009	610.87	8398.2	0.38141	0.64855	0.35145	0.7029	0.9996	True
s_826_r0	HOXA10	44.784	36.893	44.784	36.893	-0.2729	31.131	590.89	0.38121	0.35153	0.64847	0.70305	0.9996	False
s_108_r0	KLF9	499.29	530.21	499.29	530.21	0.086505	477.88	6587.8	0.38089	0.64836	0.35164	0.70328	0.9996	True
s_649_r0	NR3C1	1483.6	1536.9	1483.6	1536.9	0.05087	1419.4	19575	0.38082	0.64833	0.35167	0.70334	0.9996	True
s_5838_r0	Non-Targeting Control	285.85	262.47	285.85	262.47	-0.12269	273.44	3771.7	0.38079	0.35168	0.64832	0.70336	0.9996	False
s_3537_r0	FOXJ2	485	515.45	485	515.45	0.087675	463.62	6399.3	0.38066	0.64827	0.35173	0.70346	0.9996	True
s_2501_r0	GPANK1	202	182.36	202	182.36	-0.14685	192.98	2665.3	0.38062	0.35174	0.64826	0.70349	0.9996	False
s_2842_r0	KLF2	88.614	75.894	88.614	75.894	-0.22086	80.902	1169.2	0.38034	0.35185	0.64815	0.7037	0.9996	False
s_1479_r0	PAX4	998.58	955	998.58	955	-0.064308	949.52	13176	0.37965	0.3521	0.6479	0.70421	0.9996	False
s_5518_r0	Non-Targeting Control	1139.6	1093.1	1139.6	1093.1	-0.060066	1081.8	15036	0.37932	0.35222	0.64778	0.70445	0.9996	False
s_3972_r0	BTNL8	635.55	600.83	635.55	600.83	-0.080912	602.65	8385.7	0.37912	0.3523	0.6477	0.7046	0.9996	False
s_4360_r0	ZNF354B	966.18	923.38	966.18	923.38	-0.065304	916.09	12748	0.3791	0.35231	0.64769	0.70461	0.9996	False
s_671_r0	GZMA	258.22	236.12	258.22	236.12	-0.12859	244.32	3407.1	0.37872	0.35245	0.64755	0.7049	0.9996	False
