sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_2601_r0	BHLHE40	195.99	182.22	195.99	182.22	-0.10453	94.778	1369.4	0.37205	0.35493	0.64507	0.70986	0.99981	False
s_486_r0	MECOM	337.79	319.72	337.79	319.72	-0.079043	163.12	2360.2	0.37179	0.35503	0.64497	0.71005	0.99981	False
s_22_r0	AKT1	325.14	307.43	325.14	307.43	-0.080571	156.91	2271.9	0.37166	0.35507	0.64493	0.71015	0.99981	False
s_1712_r0	RORC	527.45	550.01	527.45	550.01	0.060318	254.53	3685.5	0.37165	0.64492	0.35508	0.71015	0.99981	True
s_478_r0	ETV5	187.86	174.39	187.86	174.39	-0.10671	90.651	1312.6	0.37164	0.35508	0.64492	0.71016	0.99981	False
s_2065_r0	TFCP2	595.19	571.26	595.19	571.26	-0.059114	286.44	4158.8	0.37115	0.35526	0.64474	0.71053	0.99981	False
s_2145_r0	TRPS1	216.76	202.34	216.76	202.34	-0.098833	103.95	1514.6	0.37048	0.35551	0.64449	0.71102	0.99981	False
s_5079_r0	ZNF879	216.76	202.34	216.76	202.34	-0.098833	103.95	1514.6	0.37048	0.35551	0.64449	0.71102	0.99981	False
s_5654_r0	Non-Targeting Control	40.643	34.655	40.643	34.655	-0.22394	17.924	283.99	0.36897	0.35607	0.64393	0.71215	0.99981	False
s_653_r0	GSC2	73.157	64.839	73.157	64.839	-0.17164	34.593	511.17	0.36894	0.35609	0.64391	0.71217	0.99981	False
s_5492_r0	Non-Targeting Control	296.24	313.02	296.24	313.02	0.07921	140.72	2069.9	0.36874	0.64384	0.35616	0.71233	0.99981	True
s_2580_r0	FOXN1	346.82	328.67	346.82	328.67	-0.077321	164.72	2423.3	0.36871	0.35617	0.64383	0.71234	0.99981	False
s_1989_r0	TCF3	25.289	30.184	25.289	30.184	0.24634	11.98	176.7	0.36824	0.63318	0.36682	0.73365	0.99981	True
s_5142_r0	HES5	137.28	148.68	137.28	148.68	0.11429	64.988	959.24	0.3681	0.6436	0.3564	0.7128	0.99981	True
s_3922_r0	ZNF768	159.86	172.16	159.86	172.16	0.10628	75.616	1117	0.36796	0.64355	0.35645	0.71291	0.99981	True
s_3634_r0	ZNF490	475.07	453.87	475.07	453.87	-0.065702	224.6	3319.5	0.36786	0.35649	0.64351	0.71297	0.99981	False
s_3370_r0	KLF3	88.511	79.372	88.511	79.372	-0.15537	41.759	618.46	0.3678	0.35651	0.64349	0.71302	0.99981	False
s_4435_r0	KLF17	88.511	79.372	88.511	79.372	-0.15537	41.759	618.46	0.3678	0.35651	0.64349	0.71302	0.99981	False
s_4061_r0	SCRT1	364.88	383.45	364.88	383.45	0.071402	172.31	2549.6	0.36765	0.64343	0.35657	0.71313	0.99981	True
s_654_r0	GSC2	275.47	259.36	275.47	259.36	-0.086621	129.78	1924.8	0.36722	0.35673	0.64327	0.71345	0.99981	False
s_2464_r0	ZNF213	269.15	285.07	269.15	285.07	0.082626	126.78	1880.6	0.36719	0.64326	0.35674	0.71348	0.99981	True
s_3420_r0	SIX4	359.46	377.86	359.46	377.86	0.0718	169.16	2511.7	0.36701	0.64319	0.35681	0.71361	0.99981	True
s_5275_r0	NKX2-4	53.287	60.367	53.287	60.367	0.17686	25.066	372.34	0.36693	0.64214	0.35786	0.71573	0.99981	True
s_518_r0	FOXD4	220.37	234.76	220.37	234.76	0.090848	103.51	1539.8	0.36667	0.64307	0.35693	0.71386	0.99981	True
s_279_r0	DBP	131.86	120.73	131.86	120.73	-0.1262	61.918	921.37	0.36662	0.35695	0.64305	0.7139	0.99981	False
s_4662_r0	ZFP1	236.63	251.53	236.63	251.53	0.087738	111.01	1653.4	0.36644	0.64298	0.35702	0.71404	0.99981	True
s_5230_r0	ZNF506	354.04	372.27	354.04	372.27	0.072209	166.03	2473.8	0.36638	0.64296	0.35704	0.71408	0.99981	True
s_3874_r0	ZNF649	354.04	372.27	354.04	372.27	0.072209	166.03	2473.8	0.36638	0.64296	0.35704	0.71408	0.99981	True
s_4608_r0	GLIS1	65.932	73.782	65.932	73.782	0.16001	30.819	460.69	0.36578	0.64235	0.35765	0.71529	0.99981	True
s_973_r0	IFNGR1	267.34	251.53	267.34	251.53	-0.087595	124.94	1868	0.36575	0.35728	0.64272	0.71455	0.99981	False
s_3291_r0	TLX3	90.317	99.495	90.317	99.495	0.13816	42.112	631.08	0.36532	0.64251	0.35749	0.71499	0.99981	True
s_2118_r0	NR2E1	90.317	99.495	90.317	99.495	0.13816	42.112	631.08	0.36532	0.64251	0.35749	0.71499	0.99981	True
s_4419_r0	ZNF573	65.932	58.132	65.932	58.132	-0.17876	30.419	460.69	0.36523	0.35747	0.64253	0.71494	0.99981	False
s_3356_r0	ZNF580	225.79	211.29	225.79	211.29	-0.095366	105.22	1577.7	0.36522	0.35747	0.64253	0.71494	0.99981	False
s_2941_r0	ZBTB6	176.12	188.93	176.12	188.93	0.10074	82.039	1230.6	0.36515	0.6425	0.3575	0.715	0.99981	True
s_2591_r0	GCM1	32.514	38.009	32.514	38.009	0.21904	15.097	227.19	0.36456	0.63665	0.36335	0.7267	0.99981	True
s_3044_r0	ATF5	520.23	542.19	520.23	542.19	0.059543	241.17	3635	0.36427	0.64217	0.35783	0.71565	0.99981	True
s_2632_r0	FOXH1	520.23	542.19	520.23	542.19	0.059543	241.17	3635	0.36427	0.64217	0.35783	0.71565	0.99981	True
s_5939_r0	Non-Targeting Control	217.66	203.46	217.66	203.46	-0.096895	100.87	1520.9	0.36421	0.35785	0.64215	0.7157	0.99981	False
s_910_r0	HOXD1	108.38	98.377	108.38	98.377	-0.13838	50.04	757.29	0.3636	0.35808	0.64192	0.71616	0.99981	False
s_5756_r0	Non-Targeting Control	47.868	41.363	47.868	41.363	-0.20609	21.159	334.47	0.3633	0.35819	0.64181	0.71638	0.99981	False
s_2382_r0	ZNF140	273.66	289.54	273.66	289.54	0.081086	126.08	1912.2	0.36313	0.64175	0.35825	0.71651	0.99981	True
s_4562_r0	ZNF784	394.69	375.62	394.69	375.62	-0.071247	181.76	2757.8	0.36306	0.35828	0.64172	0.71656	0.99981	False
s_5744_r0	Non-Targeting Control	197.79	211.29	197.79	211.29	0.094732	91.011	1382.1	0.36291	0.64166	0.35834	0.71667	0.99981	True
s_3223_r0	ZNF285	16.257	20.122	16.257	20.122	0.29159	7.4707	113.59	0.36267	0.61724	0.38276	0.76553	0.99981	True
s_865_r0	HOXB8	16.257	20.122	16.257	20.122	0.29159	7.4707	113.59	0.36267	0.61724	0.38276	0.76553	0.99981	True
s_5994_r0	EGFP	316.11	333.14	316.11	333.14	0.075464	144.99	2208.8	0.36234	0.64145	0.35855	0.7171	0.99981	True
s_533_r0	FOXJ1	34.321	29.066	34.321	29.066	-0.23238	13.806	239.81	0.36213	0.35863	0.64137	0.71726	0.99981	False
s_3035_r0	IKZF3	214.05	228.05	214.05	228.05	0.09101	98.045	1495.7	0.36209	0.64136	0.35864	0.71729	0.99981	True
s_4655_r0	NKX2-3	27.998	23.476	27.998	23.476	-0.24459	10.225	195.63	0.36193	0.3587	0.6413	0.7174	0.99981	False
s_5366_r0	MEF2B	27.998	23.476	27.998	23.476	-0.24459	10.225	195.63	0.36193	0.3587	0.6413	0.7174	0.99981	False
s_3738_r0	ZNF350	136.38	125.21	136.38	125.21	-0.12237	62.411	952.93	0.36193	0.3587	0.6413	0.7174	0.99981	False
s_3465_r0	FEZF2	235.73	250.41	235.73	250.41	0.086831	107.83	1647.1	0.36185	0.64127	0.35873	0.71747	0.99981	True
s_5928_r0	Non-Targeting Control	235.73	250.41	235.73	250.41	0.086831	107.83	1647.1	0.36185	0.64127	0.35873	0.71747	0.99981	True
s_656_r0	GSC2	399.2	380.09	399.2	380.09	-0.070591	182.6	2789.4	0.36184	0.35874	0.64126	0.71747	0.99981	False
s_4984_r0	ZNF707	222.18	207.93	222.18	207.93	-0.095173	101.5	1552.5	0.36161	0.35882	0.64118	0.71764	0.99981	False
s_10_r0	NR0B1	242.95	228.05	242.95	228.05	-0.090911	110.98	1697.6	0.36159	0.35883	0.64117	0.71766	0.99981	False
s_180_r0	CEBPB	185.15	172.16	185.15	172.16	-0.10437	84.385	1293.7	0.36118	0.35898	0.64102	0.71796	0.99981	False
s_2672_r0	ZBTB22	356.75	338.73	356.75	338.73	-0.074581	162.44	2492.8	0.36101	0.35905	0.64095	0.71809	0.99981	False
s_3295_r0	RAX	299.85	316.37	299.85	316.37	0.077108	136.41	2095.2	0.36085	0.64089	0.35911	0.71821	0.99981	True
s_1300_r0	MYCL	368.49	386.8	368.49	386.8	0.069758	167.53	2574.8	0.36074	0.64085	0.35915	0.71829	0.99981	True
s_4266_r0	CREB3L1	534.68	556.72	534.68	556.72	0.058182	242.98	3736	0.36066	0.64082	0.35918	0.71835	0.99981	True
s_2152_r0	TWIST1	214.05	200.11	214.05	200.11	-0.09672	97.228	1495.7	0.36057	0.35921	0.64079	0.71842	0.99981	False
s_2746_r0	ZNF432	331.46	314.13	331.46	314.13	-0.077231	150.16	2316.1	0.36009	0.35939	0.64061	0.71878	0.99981	False
s_1388_r0	NFKB2	331.46	314.13	331.46	314.13	-0.077231	150.16	2316.1	0.36009	0.35939	0.64061	0.71878	0.99981	False
s_5743_r0	Non-Targeting Control	280.89	264.95	280.89	264.95	-0.08398	127.05	1962.7	0.35981	0.35949	0.64051	0.71899	0.99981	False
s_1719_r0	RXRA	77.673	69.311	77.673	69.311	-0.16212	34.961	542.73	0.35967	0.35955	0.64045	0.71909	0.99981	False
s_3360_r0	LEF1	283.6	299.6	283.6	299.6	0.078937	128.09	1981.6	0.35955	0.64041	0.35959	0.71918	0.99981	True
s_1524_r0	PITX1	247.47	232.53	247.47	232.53	-0.08948	111.64	1729.2	0.35934	0.35967	0.64033	0.71934	0.99981	False
s_1344_r0	NFIA	180.63	193.4	180.63	193.4	0.097987	81.474	1262.2	0.35931	0.64032	0.35968	0.71936	0.99981	True
s_3164_r0	POU2F3	52.384	59.25	52.384	59.25	0.17454	23.568	366.03	0.35886	0.63903	0.36097	0.72193	0.99981	True
s_4841_r0	ZNF485	320.63	337.61	320.63	337.61	0.074243	144.24	2240.3	0.35884	0.64014	0.35986	0.71971	0.99981	True
s_290_r0	DLX2	320.63	337.61	320.63	337.61	0.074243	144.24	2240.3	0.35884	0.64014	0.35986	0.71971	0.99981	True
s_2972_r0	IL24	112.9	122.97	112.9	122.97	0.12228	50.746	788.85	0.35869	0.64008	0.35992	0.71985	0.99981	True
s_3869_r0	ZFP69B	404.62	423.69	404.62	423.69	0.066279	181.82	2827.2	0.35864	0.64007	0.35993	0.71987	0.99981	True
s_4613_r0	IL23R	412.75	393.51	412.75	393.51	-0.068709	185.15	2884	0.35832	0.36005	0.63995	0.7201	0.99981	False
s_3836_r0	CPEB1	315.21	332.02	315.21	332.02	0.074744	141.36	2202.5	0.35828	0.63993	0.36007	0.72014	0.99981	True
s_4319_r0	FOXQ1	256.5	271.65	256.5	271.65	0.082492	114.8	1792.3	0.35793	0.6398	0.3602	0.7204	0.99981	True
s_4576_r0	ZNF582	518.42	539.95	518.42	539.95	0.058601	231.83	3622.4	0.35777	0.63974	0.36026	0.72051	0.99981	True
s_4513_r0	E2F7	497.65	518.71	497.65	518.71	0.059695	221.88	3477.2	0.35723	0.63954	0.36046	0.72092	0.99981	True
s_4118_r0	NKX6-2	218.57	232.53	218.57	232.53	0.088922	97.427	1527.2	0.35719	0.63953	0.36047	0.72095	0.99981	True
s_2934_r0	SIX2	218.57	232.53	218.57	232.53	0.088922	97.427	1527.2	0.35719	0.63953	0.36047	0.72095	0.99981	True
s_669_r0	GZMA	579.84	602.56	579.84	602.56	0.055358	258.11	4051.5	0.35695	0.63944	0.36056	0.72113	0.99981	True
s_4393_r0	HSF5	370.3	352.14	370.3	352.14	-0.072332	164.84	2587.4	0.35695	0.36056	0.63944	0.72113	0.99981	False
s_5766_r0	Non-Targeting Control	231.21	216.88	231.21	216.88	-0.091937	102.76	1615.6	0.35668	0.36067	0.63933	0.72133	0.99981	False
s_1367_r0	NFIB	362.17	380.09	362.17	380.09	0.069485	160.56	2530.6	0.35622	0.63916	0.36084	0.72168	0.99981	True
s_3353_r0	ZNF580	330.56	347.67	330.56	347.67	0.072596	146.39	2309.7	0.35604	0.63909	0.36091	0.72181	0.99981	True
s_4518_r0	GSC	516.61	495.24	516.61	495.24	-0.060849	228.5	3609.8	0.35581	0.36099	0.63901	0.72198	0.99981	False
s_4038_r0	ZNF436	559.97	537.72	559.97	537.72	-0.058385	247.51	3912.7	0.35569	0.36104	0.63896	0.72207	0.99981	False
s_5508_r0	Non-Targeting Control	374.82	356.62	374.82	356.62	-0.071619	165.64	2619	0.35566	0.36105	0.63895	0.7221	0.99981	False
s_272_r0	CTLA4	37.933	32.42	37.933	32.42	-0.22031	15.2	265.05	0.35551	0.3611	0.6389	0.72221	0.99981	False
s_396_r0	ELK3	282.69	298.48	282.69	298.48	0.078148	124.68	1975.3	0.3553	0.63882	0.36118	0.72237	0.99981	True
s_4927_r0	ZIK1	426.3	406.92	426.3	406.92	-0.066948	187.71	2978.7	0.35501	0.36129	0.63871	0.72258	0.99981	False
s_59_r0	ZFHX3	70.447	62.603	70.447	62.603	-0.16778	30.765	492.24	0.35483	0.36136	0.63864	0.72272	0.99981	False
s_1727_r0	RXRG	445.26	465.05	445.26	465.05	0.062598	195.81	3111.2	0.35479	0.63863	0.36137	0.72275	0.99981	True
s_3818_r0	HIF3A	174.31	186.69	174.31	186.69	0.098441	76.63	1218	0.35473	0.6386	0.3614	0.72279	0.99981	True
s_3991_r0	ZFP2	85.801	77.136	85.801	77.136	-0.15173	37.542	599.52	0.35428	0.36156	0.63844	0.72313	0.99981	False
s_748_r0	NR4A1	214.95	201.22	214.95	201.22	-0.094769	94.256	1502	0.35427	0.36157	0.63843	0.72313	0.99981	False
s_4564_r0	ZNF563	123.73	134.15	123.73	134.15	0.1157	54.24	864.58	0.35422	0.63841	0.36159	0.72318	0.99981	True
s_3811_r0	SOX17	123.73	134.15	123.73	134.15	0.1157	54.24	864.58	0.35422	0.63841	0.36159	0.72318	0.99981	True
s_1810_r0	SMARCB1	266.44	281.71	266.44	281.71	0.080156	116.73	1861.7	0.35412	0.63837	0.36163	0.72325	0.99981	True
s_2_r0	ABCF1	266.44	281.71	266.44	281.71	0.080156	116.73	1861.7	0.35412	0.63837	0.36163	0.72325	0.99981	True
s_2868_r0	CREB3	419.07	438.22	419.07	438.22	0.064318	183.39	2928.2	0.35392	0.6383	0.3617	0.7234	0.99981	True
s_1917_r0	STAT4	595.19	572.37	595.19	572.37	-0.056299	260.31	4158.8	0.35382	0.36174	0.63826	0.72348	0.99981	False
s_4083_r0	MIXL1	146.31	157.63	146.31	157.63	0.10674	63.985	1022.3	0.3538	0.63825	0.36175	0.72349	0.99981	True
s_4585_r0	ZNF98	336.88	319.72	336.88	319.72	-0.075192	147.22	2353.9	0.35367	0.36179	0.63821	0.72359	0.99981	False
s_773_r0	HNF4G	340.5	357.73	340.5	357.73	0.071043	148.56	2379.2	0.35339	0.6381	0.3619	0.72379	0.99981	True
s_4308_r0	PRDM6	227.6	213.52	227.6	213.52	-0.091695	99.085	1590.3	0.353	0.36204	0.63796	0.72409	0.99981	False
s_2530_r0	NR4A3	227.6	213.52	227.6	213.52	-0.091695	99.085	1590.3	0.353	0.36204	0.63796	0.72409	0.99981	False
s_2793_r0	NR1H3	261.02	245.94	261.02	245.94	-0.085489	113.63	1823.8	0.353	0.36205	0.63795	0.72409	0.99981	False
s_4244_r0	ZNF439	401.01	382.33	401.01	382.33	-0.068648	174.49	2802	0.35291	0.36208	0.63792	0.72415	0.99981	False
s_3966_r0	ZNF613	201.41	214.64	201.41	214.64	0.091363	87.551	1407.3	0.35274	0.63786	0.36214	0.72429	0.99981	True
s_2143_r0	NR2C2	298.95	282.83	298.95	282.83	-0.07968	129.88	2088.9	0.35264	0.36218	0.63782	0.72436	0.99981	False
s_170_r0	CDX4	233.92	248.18	233.92	248.18	0.084994	101.62	1634.5	0.35262	0.63781	0.36219	0.72438	0.99981	True
s_2990_r0	BTN3A2	517.52	496.35	517.52	496.35	-0.060117	223.93	3616.1	0.35193	0.36245	0.63755	0.72489	0.99981	False
s_4396_r0	ZFP3	670.15	694.23	670.15	694.23	0.050839	289.74	4682.6	0.35178	0.6375	0.3625	0.725	0.99981	True
s_2338_r0	ZNF84	100.25	109.56	100.25	109.56	0.12682	43.28	700.5	0.35152	0.63737	0.36263	0.72525	0.99981	True
s_2993_r0	BTN3A1	41.546	35.773	41.546	35.773	-0.21036	16.661	290.3	0.35131	0.36268	0.63732	0.72535	0.99981	False
s_3592_r0	LHX9	375.72	357.73	375.72	357.73	-0.070579	161.75	2625.3	0.35104	0.36278	0.63722	0.72556	0.99981	False
s_698_r0	ZBTB48	125.54	115.15	125.54	115.15	-0.12367	54.033	877.2	0.35101	0.36279	0.63721	0.72558	0.99981	False
s_5357_r0	FOXO6	51.481	58.132	51.481	58.132	0.17214	22.117	359.71	0.35067	0.63587	0.36413	0.72825	0.99981	True
s_4987_r0	ZFP41	64.125	71.547	64.125	71.547	0.15569	27.539	448.07	0.3506	0.63661	0.36339	0.72678	0.99981	True
s_3987_r0	GRHL2	64.125	71.547	64.125	71.547	0.15569	27.539	448.07	0.3506	0.63661	0.36339	0.72678	0.99981	True
s_4186_r0	ZIC5	313.4	329.79	313.4	329.79	0.073291	134.23	2189.8	0.35013	0.63688	0.36312	0.72624	0.99981	True
s_3413_r0	ZNF44	167.99	179.98	167.99	179.98	0.098929	71.935	1173.8	0.35009	0.63687	0.36313	0.72627	0.99981	True
s_2222_r0	ZNF711	600.61	577.96	600.61	577.96	-0.055356	256.43	4196.7	0.34958	0.36333	0.63667	0.72665	0.99981	False
s_1690_r0	RFX3	139.99	150.92	139.99	150.92	0.10769	59.7	978.17	0.34938	0.6366	0.3634	0.72681	0.99981	True
s_2052_r0	TFAP2A	260.11	275.01	260.11	275.01	0.08003	110.91	1817.5	0.34936	0.63659	0.36341	0.72682	0.99981	True
s_2060_r0	TFAP2C	505.78	526.54	505.78	526.54	0.057928	215.54	3534	0.34925	0.63655	0.36345	0.7269	0.99981	True
s_1432_r0	NPAS2	295.34	279.48	295.34	279.48	-0.079347	125.74	2063.6	0.34909	0.36351	0.63649	0.72702	0.99981	False
s_5630_r0	Non-Targeting Control	492.23	471.76	492.23	471.76	-0.061147	209.47	3439.4	0.34901	0.36354	0.63646	0.72708	0.99981	False
s_593_r0	GATA1	82.189	90.551	82.189	90.551	0.13819	34.966	574.28	0.34896	0.63633	0.36367	0.72734	0.99981	True
s_1990_r0	TCF3	45.159	39.127	45.159	39.127	-0.20202	18.19	315.54	0.34887	0.36359	0.63641	0.72719	0.99981	False
s_5266_r0	ZNF674	23.482	27.948	23.482	27.948	0.24171	9.9701	164.08	0.34861	0.62375	0.37625	0.75251	0.99981	True
s_5386_r0	MICA	238.44	252.65	238.44	252.65	0.083186	100.99	1666	0.34818	0.63615	0.36385	0.72771	0.99981	True
s_3410_r0	KLF13	238.44	252.65	238.44	252.65	0.083186	100.99	1666	0.34818	0.63615	0.36385	0.72771	0.99981	True
s_5021_r0	ZNF680	55.997	49.188	55.997	49.188	-0.18353	23.177	391.27	0.34812	0.36387	0.63613	0.72775	0.99981	False
s_2842_r0	KLF2	37.933	43.599	37.933	43.599	0.196	16.049	265.05	0.348	0.63244	0.36756	0.73512	0.99981	True
s_4616_r0	TCF23	37.933	43.599	37.933	43.599	0.196	16.049	265.05	0.348	0.63244	0.36756	0.73512	0.99981	True
s_4654_r0	HSFY2	443.46	462.82	443.46	462.82	0.061512	187.4	3098.6	0.34779	0.636	0.364	0.728	0.99981	True
s_3834_r0	CPEB1	211.34	224.7	211.34	224.7	0.088023	89.231	1476.7	0.34763	0.63594	0.36406	0.72811	0.99981	True
s_379_r0	ELF3	211.34	224.7	211.34	224.7	0.088023	89.231	1476.7	0.34763	0.63594	0.36406	0.72811	0.99981	True
s_541_r0	FOXE1	52.384	45.835	52.384	45.835	-0.18883	21.447	366.03	0.34756	0.36409	0.63591	0.72817	0.99981	False
s_2960_r0	ZNF460	592.48	570.14	592.48	570.14	-0.055364	249.62	4139.9	0.34726	0.3642	0.6358	0.72839	0.99981	False
s_373_r0	ELF2	375.72	393.51	375.72	393.51	0.066558	158.19	2625.3	0.34715	0.63576	0.36424	0.72848	0.99981	True
s_4977_r0	ZNF454	375.72	393.51	375.72	393.51	0.066558	158.19	2625.3	0.34715	0.63576	0.36424	0.72848	0.99981	True
s_928_r0	HOXD9	207.73	194.52	207.73	194.52	-0.094338	87.28	1451.5	0.34679	0.36437	0.63563	0.72875	0.99981	False
s_1488_r0	PAX6	280.89	296.25	280.89	296.25	0.076552	117.99	1962.7	0.34674	0.63561	0.36439	0.72878	0.99981	True
s_5424_r0	Non-Targeting Control	484.1	463.94	484.1	463.94	-0.061253	203.31	3382.6	0.34671	0.3644	0.6356	0.72881	0.99981	False
s_300_r0	DLX4	317.92	334.26	317.92	334.26	0.072089	133.51	2221.4	0.3467	0.63559	0.36441	0.72882	0.99981	True
s_192_r0	CEBPG	527.45	506.42	527.45	506.42	-0.058604	221.26	3685.5	0.34651	0.36448	0.63552	0.72896	0.99981	False
s_2642_r0	SOCS3	128.25	138.62	128.25	138.62	0.11135	53.781	896.13	0.34645	0.6355	0.3645	0.72901	0.99981	True
s_979_r0	IFNGR2	30.708	35.773	30.708	35.773	0.21382	12.83	214.57	0.34581	0.62856	0.37144	0.74287	0.99981	True
s_3956_r0	ZBTB3	364.88	382.33	364.88	382.33	0.067201	152.18	2549.6	0.34551	0.63514	0.36486	0.72971	0.99981	True
s_2698_r0	ZNF264	364.88	382.33	364.88	382.33	0.067201	152.18	2549.6	0.34551	0.63514	0.36486	0.72971	0.99981	True
s_2825_r0	IRX5	291.72	276.13	291.72	276.13	-0.079005	121.67	2038.4	0.34551	0.36486	0.63514	0.72971	0.99981	False
s_4571_r0	ZNF565	402.81	384.56	402.81	384.56	-0.066726	166.56	2814.6	0.34402	0.36541	0.63459	0.73083	0.99981	False
s_3658_r0	ZBTB2	401.01	419.22	401.01	419.22	0.063915	165.81	2802	0.34402	0.63458	0.36542	0.73083	0.99981	True
s_3003_r0	SOX21	494.04	514.24	494.04	514.24	0.057718	204.15	3452	0.34392	0.63455	0.36545	0.73091	0.99981	True
s_2948_r0	ZNF266	290.82	306.31	290.82	306.31	0.074605	119.93	2032.1	0.34357	0.63442	0.36558	0.73117	0.99981	True
s_5984_r0	Non-Targeting Control	270.95	256	270.95	256	-0.081566	111.73	1893.2	0.34356	0.36559	0.63441	0.73118	0.99981	False
s_907_r0	HOXC13	183.34	195.64	183.34	195.64	0.093123	75.54	1281.1	0.34341	0.63436	0.36564	0.73129	0.99981	True
s_2035_r0	TEAD4	355.85	338.73	355.85	338.73	-0.070934	146.57	2486.4	0.34335	0.36567	0.63433	0.73133	0.99981	False
s_304_r0	DLX5	326.05	309.66	326.05	309.66	-0.07414	134.19	2278.2	0.34322	0.36571	0.63429	0.73143	0.99981	False
s_1406_r0	NHLH1	348.62	365.56	348.62	365.56	0.068238	143.38	2436	0.34311	0.63424	0.36576	0.73152	0.99981	True
s_3526_r0	ZNF415	204.12	191.16	204.12	191.16	-0.09411	83.892	1426.2	0.34299	0.3658	0.6342	0.73161	0.99981	False
s_2321_r0	ZNF75D	205.02	217.99	205.02	217.99	0.088105	84.158	1432.5	0.34277	0.63412	0.36588	0.73177	0.99981	True
s_1472_r0	PAX2	279.98	295.13	279.98	295.13	0.075746	114.71	1956.3	0.34245	0.63399	0.36601	0.73201	0.99981	True
s_4315_r0	ZNF101	50.578	57.014	50.578	57.014	0.16965	20.712	353.4	0.34236	0.63265	0.36735	0.7347	0.99981	True
s_3480_r0	ZNF444	50.578	57.014	50.578	57.014	0.16965	20.712	353.4	0.34236	0.63265	0.36735	0.7347	0.99981	True
s_2404_r0	ZNF148	104.77	114.03	104.77	114.03	0.12108	42.869	732.05	0.34223	0.63389	0.36611	0.73222	0.99981	True
s_4408_r0	ZNF441	377.53	359.97	377.53	359.97	-0.068517	154.12	2637.9	0.34183	0.36624	0.63376	0.73248	0.99981	False
s_4917_r0	ZNF740	498.55	518.71	498.55	518.71	0.057084	203.26	3483.6	0.34161	0.63368	0.36632	0.73265	0.99981	True
s_2110_r0	KLF10	559.97	581.32	559.97	581.32	0.053889	227.91	3912.7	0.34132	0.63357	0.36643	0.73286	0.99981	True
s_2691_r0	PPT2	83.092	74.9	83.092	74.9	-0.14786	33.55	580.59	0.34043	0.36677	0.63323	0.73353	0.99981	False
s_1391_r0	NFKBIL1	67.738	60.367	67.738	60.367	-0.16363	27.162	473.31	0.34034	0.3668	0.6332	0.7336	0.99981	False
s_3171_r0	ZNF521	292.63	277.24	292.63	277.24	-0.077641	118.34	2044.7	0.34023	0.36684	0.63316	0.73369	0.99981	False
s_149_r0	CD1D	326.95	343.2	326.95	343.2	0.06978	132.06	2284.5	0.34003	0.63308	0.36692	0.73384	0.99981	True
s_1790_r0	SIX1	110.19	119.62	110.19	119.62	0.11745	44.463	769.92	0.33985	0.633	0.367	0.73399	0.99981	True
s_3771_r0	DMRTA2	247.47	261.59	247.47	261.59	0.079759	99.734	1729.2	0.33964	0.63294	0.36706	0.73413	0.99981	True
s_4652_r0	HSFY2	503.07	523.18	503.07	523.18	0.056461	202.37	3515.1	0.33933	0.63282	0.36718	0.73436	0.99981	True
s_5295_r0	FOXD4L6	242.05	256	242.05	256	0.080531	97.34	1691.3	0.33927	0.6328	0.3672	0.7344	0.99981	True
s_4768_r0	ZNF431	309.79	294.01	309.79	294.01	-0.075157	124.44	2164.6	0.33908	0.36727	0.63273	0.73455	0.99981	False
s_5539_r0	Non-Targeting Control	236.63	250.41	236.63	250.41	0.081337	94.975	1653.4	0.33894	0.63267	0.36733	0.73465	0.99981	True
s_2303_r0	ZNF41	464.23	444.93	464.23	444.93	-0.061126	186.24	3243.7	0.33887	0.36736	0.63264	0.73471	0.99981	False
s_2462_r0	ZNF213	37.03	42.481	37.03	42.481	0.19324	14.855	258.74	0.33886	0.62868	0.37132	0.74263	0.99981	True
s_5471_r0	Non-Targeting Control	316.11	332.02	316.11	332.02	0.07063	126.58	2208.8	0.33855	0.63253	0.36747	0.73495	0.99981	True
s_3023_r0	POU6F2	225.79	239.23	225.79	239.23	0.083065	90.332	1577.7	0.33839	0.63247	0.36753	0.73507	0.99981	True
s_367_r0	EGR4	14.451	12.297	14.451	12.297	-0.21657	2.3192	100.97	0.33825	0.36759	0.63241	0.73517	0.99981	False
s_1240_r0	MICB	182.44	194.52	182.44	194.52	0.091983	72.923	1274.8	0.33824	0.63241	0.36759	0.73518	0.99981	True
s_1177_r0	SMAD4	220.37	233.64	220.37	233.64	0.083991	88.054	1539.8	0.33818	0.63239	0.36761	0.73522	0.99981	True
s_689_r0	HIVEP1	259.21	244.82	259.21	244.82	-0.082054	103.49	1811.2	0.33805	0.36766	0.63234	0.73533	0.99981	False
s_1944_r0	TAL2	192.38	179.98	192.38	179.98	-0.09554	76.77	1344.2	0.33797	0.36769	0.63231	0.73539	0.99981	False
s_4727_r0	OLIG3	209.54	222.47	209.54	222.47	0.085985	83.585	1464.1	0.33791	0.63228	0.36772	0.73543	0.99981	True
s_5642_r0	Non-Targeting Control	586.16	564.55	586.16	564.55	-0.054101	233.51	4095.7	0.33768	0.3678	0.6322	0.7356	0.99981	False
s_1384_r0	NFKB1	889.62	863.03	889.62	863.03	-0.043733	353.59	6216.1	0.33729	0.36795	0.63205	0.7359	0.99981	False
