"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
198.86618619342,-1.27540806237062,0.256552979635281,1.63058876762026e-08,1.91529660495943e-06,"ENSG00000249310.2"
12485.0733692944,0.519367411186156,0.0996670388961362,1.66606725412291e-08,1.91562535620175e-06,"ENSG00000065978.19"
2594.94694343574,0.825800707951256,0.160968336736059,1.64561566302555e-08,1.91562535620175e-06,"ENSG00000234797.5"
137.431425160936,0.919918476783957,0.180460232819014,1.65653880933861e-08,1.91562535620175e-06,"ENSG00000175886.10"
396.532036414473,0.474198815810761,0.0908451797890938,1.6919729211945e-08,1.9318071247792e-06,"ENSG00000178035.13"
6862.74977136692,0.720574427459114,0.14016044212157,1.75202710297655e-08,1.98648239654848e-06,"ENSG00000233476.3"
425.209253912787,0.5050431322472,0.0970368781681418,1.79300850633381e-08,2.01892757813187e-06,"ENSG00000172053.18"
2209.43249515474,0.83330775693554,0.162007684290564,1.84915304945413e-08,2.06788505742723e-06,"ENSG00000214389.2"
5396.10821526528,0.682094550982951,0.133900641165651,2.00309971625175e-08,2.22480333790764e-06,"ENSG00000189343.7"
1606.86590430063,0.614496233016848,0.120205672288967,2.38631059860303e-08,2.63251980698593e-06,"ENSG00000137970.7"
71.4908058348352,-1.10444948599115,0.218483528930378,2.42371314866364e-08,2.65583654887458e-06,"ENSG00000035720.8"
165.038677963803,-0.871642965940744,0.173357867793283,2.89430225654859e-08,3.15035152951125e-06,"ENSG00000155254.13"
2547.94901579899,0.637877776580879,0.127940408973719,3.63492190410574e-08,3.91809781766499e-06,"ENSG00000213178.3"
2458.5348568073,0.636454014384095,0.127894719816544,3.6476441984754e-08,3.91809781766499e-06,"ENSG00000240342.3"
11745.343327357,0.677535462412904,0.135431716247364,3.8297293790763e-08,4.08679683478292e-06,"ENSG00000140988.16"
1770.06796758982,-0.621465080260625,0.123981342552937,3.92889876802845e-08,4.16539806400004e-06,"ENSG00000110057.9"
7046.22867687731,0.78369930972141,0.158180279002101,4.00301724507764e-08,4.21659758454082e-06,"ENSG00000137154.13"
92.8896211625317,-0.93620580114879,0.188937192149118,4.10278612278848e-08,4.29398647607484e-06,"ENSG00000176485.14"
1997.7042467456,0.717443558059481,0.145327142658475,4.18151199399597e-08,4.34850613541225e-06,"ENSG00000271793.2"
275.289671321664,-1.25326136782144,0.254727295017373,4.28169686330193e-08,4.42451042323612e-06,"ENSG00000290032.1"
5588.72619551938,0.43189861148096,0.0852097950791883,4.35408634999702e-08,4.47101684505669e-06,"ENSG00000184009.13"
135.413634758387,-0.672033674288272,0.136104538601197,5.61388562349111e-08,5.72861941092121e-06,"ENSG00000196116.8"
18.607368720652,-1.90425002543077,0.386473819103357,5.81647243498198e-08,5.89848108359943e-06,"ENSG00000206190.13"
7710.91207812499,0.802124871704289,0.163949132771201,6.38015341416818e-08,6.43017066624222e-06,"ENSG00000145425.10"
1022.21308358204,0.412284539433426,0.0823255053849768,6.47339724860755e-08,6.45452312965417e-06,"ENSG00000147677.12"
1301.73067071109,0.45873552153689,0.0920681785034851,6.48338208650263e-08,6.45452312965417e-06,"ENSG00000140612.14"
370.5951033488,0.597900871574011,0.121731445927407,6.90124447947805e-08,6.78774810942399e-06,"ENSG00000116133.13"
83.2863554464358,-1.0083236482568,0.209665003273869,6.86321945595104e-08,6.78774810942399e-06,"ENSG00000172183.16"
366.824373387507,0.806167567352026,0.166629717664864,7.24307155016838e-08,7.08129516165265e-06,"ENSG00000184557.4"
683.393812683409,0.6644619406257,0.137186416005972,7.64783350983231e-08,7.43251057827572e-06,"ENSG00000143545.10"
546.663800212898,-1.04352332279888,0.217942985540696,8.21160327152117e-08,7.88652038906625e-06,"ENSG00000127951.8"
2293.65301649037,0.457503846538078,0.0926913588223517,8.17677670421073e-08,7.88652038906625e-06,"ENSG00000284570.1"
16.8557096880821,-1.77764484740508,0.368105277001649,8.46991058855458e-08,8.08703100463922e-06,"ENSG00000124256.15"
